Date,VALE3.SA,PETR4.SA,PETR3.SA,ITUB4.SA,BBDC4.SA,B3SA3.SA,ABEV3.SA,JBSS3.SA,WEGE3.SA,SUZB3.SA,ITSA4.SA,BBAS3.SA,BRAX11.SA,BOVA11.SA
2019-03-19,51.900001525878906,29.200000762939453,32.77000045776367,36.0,28.14299964904785,11.5600004196167,17.190000534057617,14.989999771118164,9.545000076293945,45.380001068115234,12.085714340209961,52.650001525878906,81.3499984741211,96.05999755859375
2019-03-20,50.560001373291016,28.969999313354492,32.970001220703125,35.189998626708984,27.37916374206543,11.350000381469727,17.0,14.979999542236328,9.380000114440918,43.869998931884766,11.876190185546875,51.470001220703125,80.0999984741211,94.3499984741211
2019-03-21,50.88999938964844,28.559999465942383,32.310001373291016,34.56999969482422,26.77811050415039,11.156665802001953,16.979999542236328,14.649999618530273,9.279999732971191,45.25,11.69523811340332,50.38999938964844,78.5,93.01000213623047
2019-03-22,50.04999923706055,27.0,30.770000457763672,33.54999923706055,25.832706451416016,10.850000381469727,16.719999313354492,14.289999961853027,9.109999656677246,45.790000915527344,11.36190414428711,47.650001525878906,76.9000015258789,90.25
2019-03-25,49.54999923706055,27.34000015258789,30.649999618530273,33.599998474121094,25.889055252075195,10.826665878295898,16.520000457763672,14.4399995803833,9.029999732971191,46.630001068115234,11.39047622680664,47.9900016784668,76.69999694824219,90.3499984741211
2019-03-26,50.279998779296875,28.6299991607666,31.93000030517578,33.95000076293945,26.058101654052734,11.100000381469727,16.989999771118164,15.119999885559082,9.010000228881836,46.599998474121094,11.457141876220703,49.119998931884766,78.05000305175781,91.91000366210938
2019-03-27,49.599998474121094,27.34000015258789,30.450000762939453,32.79999923706055,25.156522750854492,10.423333168029785,16.540000915527344,14.619999885559082,8.725000381469727,47.470001220703125,10.885713577270508,46.400001525878906,75.5,88.0999984741211
2019-03-28,49.29999923706055,28.059999465942383,30.959999084472656,34.099998474121094,26.433759689331055,10.6899995803833,16.75,15.470000267028809,9.024999618530273,46.400001525878906,11.476189613342285,48.02000045776367,77.23999786376953,91.0199966430664
2019-03-29,50.93000030517578,28.059999465942383,31.149999618530273,34.43000030517578,26.884546279907227,10.706665992736816,16.829999923706055,15.920000076293945,9.0,46.54999923706055,11.409523010253906,48.720001220703125,78.05000305175781,91.80999755859375
2019-04-01,52.599998474121094,28.0,30.8700008392334,34.15999984741211,27.099924087524414,10.859999656677246,16.81999969482422,16.229999542236328,9.03499984741211,47.869998931884766,11.409523010253906,49.20000076293945,78.29000091552734,92.3499984741211
2019-04-02,51.630001068115234,28.290000915527344,31.0,33.619998931884766,26.73929214477539,10.886666297912598,16.770000457763672,15.859999656677246,9.125,48.04999923706055,11.304760932922363,48.77000045776367,78.22000122070312,91.83000183105469
2019-04-03,51.779998779296875,27.540000915527344,30.350000381469727,33.31999969482422,26.438766479492188,10.520000457763672,16.84000015258789,15.600000381469727,9.234999656677246,46.900001525878906,11.190476417541504,48.25,77.5,91.16000366210938
2019-04-04,52.15999984741211,28.469999313354492,31.350000381469727,33.81999969482422,27.12246322631836,10.91333293914795,17.31999969482422,15.779999732971191,9.404999732971191,45.439998626708984,11.2380952835083,48.83000183105469,78.62999725341797,92.87000274658203
2019-04-05,51.97999954223633,28.780000686645508,32.04999923706055,34.54999923706055,27.347858428955078,10.966666221618652,17.440000534057617,16.600000381469727,9.53499984741211,45.20000076293945,11.495238304138184,49.11000061035156,79.44999694824219,93.55999755859375
2019-04-08,53.38999938964844,29.25,32.7400016784668,34.34000015258789,27.38542366027832,11.0,17.350000381469727,17.25,9.375,45.38999938964844,11.485713958740234,49.189998626708984,79.5,93.77999877929688
2019-04-09,52.349998474121094,29.15999984741211,32.45000076293945,34.150001525878906,27.28023910522461,10.673333168029785,17.690000534057617,16.899999618530273,9.255000114440918,44.70000076293945,11.314285278320312,48.45000076293945,78.69999694824219,92.69999694824219
2019-04-10,51.7599983215332,28.780000686645508,32.27000045776367,34.09000015258789,26.889556884765625,10.713333129882812,17.549999237060547,17.110000610351562,9.164999961853027,43.130001068115234,11.257142066955566,48.810001373291016,78.44999694824219,92.48999786376953
2019-04-11,51.790000915527344,28.0,31.850000381469727,33.29999923706055,26.461307525634766,10.473333358764648,17.25,16.889999389648438,9.114999771118164,42.88999938964844,11.114285469055176,48.349998474121094,77.55000305175781,91.37999725341797
2019-04-12,51.47999954223633,25.829999923706055,29.1299991607666,32.95000076293945,26.22088623046875,10.226666450500488,17.059999465942383,17.639999389648438,9.119999885559082,42.4900016784668,11.0,46.72999954223633,76.19999694824219,89.51000213623047
2019-04-15,51.33000183105469,25.93000030517578,29.110000610351562,32.93000030517578,26.160781860351562,10.383333206176758,17.420000076293945,17.93000030517578,9.199999809265137,42.45000076293945,10.980952262878418,46.86000061035156,76.25,89.80999755859375
2019-04-16,53.099998474121094,26.719999313354492,30.149999618530273,32.900001525878906,26.11570167541504,10.483332633972168,17.530000686645508,19.450000762939453,9.375,41.560001373291016,11.076189994812012,47.83000183105469,77.25,91.0
2019-04-17,52.25,26.75,30.18000030517578,32.38999938964844,25.75507164001465,10.366665840148926,17.049999237060547,19.100000381469727,9.255000114440918,41.29999923706055,10.923809051513672,47.20000076293945,76.4000015258789,90.0
2019-04-18,52.58000183105469,27.600000381469727,30.760000228881836,32.83000183105469,26.10818862915039,10.649999618530273,17.079999923706055,18.239999771118164,9.3149995803833,41.029998779296875,11.038095474243164,48.849998474121094,77.30000305175781,91.16000366210938
